,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_oob_score,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_criterion,param_class_weight,param_bootstrap,params,split0_test_accuracy,split1_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,mean_train_recall,std_train_recall,split0_test_roc_auc,split1_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,mean_train_roc_auc,std_train_roc_auc
188,2.2451876401901245,0.08414947986602783,0.9597225189208984,0.020676612854003906,True,250,47,22,0.1,4,21,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 47, 'min_samples_leaf': 22, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 21, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8094978537848334,0.8118144034884514,0.8106561286366424,0.0011582748518089714,871,0.815255161136472,0.8174013763030592,0.8163282687197656,0.0010731075832935977,0.633215269578906,0.6360042171850291,0.6346097433819675,0.0013944738030615689,363,0.6439965863585637,0.6461111844711475,0.6450538854148555,0.0010572990562918716,0.5480867491767912,0.5523635115028042,0.5502251303397977,0.002138381163006464,868,0.5577666590857403,0.561961640059722,0.5598641495727312,0.0020974904869908717,0.7496505668582077,0.7494952632396334,0.7495729150489205,7.765180928714921e-05,243,0.7617642491070042,0.7599006056841124,0.7608324273955583,0.0009318217114459015,0.8772798871105689,0.8790404059486809,0.8781601465296249,0.0008802594190560065,652,0.8876432775847674,0.887743562448134,0.8876934200164507,5.014243168333099e-05
189,12.380743861198425,0.20815002918243408,2.4093016386032104,0.21392643451690674,True,500,62,22,0.7,4,13,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 62, 'min_samples_leaf': 22, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8156639640253458,0.8139606186550385,0.8148122913401922,0.000851672685153626,796,0.8380118552837773,0.8389997955985555,0.8385058254411664,0.000493970157389112,0.6451570594793101,0.6428150958205245,0.6439860776499173,0.001170981829392792,196,0.6903692127368627,0.6917960088691796,0.6910826108030211,0.0007133980661584438,0.5583427922814983,0.5552542372881356,0.5567985147848169,0.0015442774966813455,801,0.5944157882933393,0.5962900505902192,0.5953529194417793,0.0009371311484399625,0.7639384997670445,0.763161981674173,0.7635502407206087,0.00038825904643574605,81,0.8232644820624321,0.823730392918155,0.8234974374902935,0.00023295542786144763,0.8838881967115009,0.8852334181533494,0.8845608074324252,0.0006726107209242826,135,0.9193562629428861,0.9198376939943993,0.9195969784686426,0.00024071552575660737
190,6.169023513793945,0.04871344566345215,1.1762585639953613,0.01433253288269043,True,250,2,22,0.7,4,21,gini,,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 2, 'min_samples_leaf': 22, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 21, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8532056959869183,0.8539211010424473,0.8535633985146829,0.00035770252776451406,137,0.86856987122709,0.8697281460788989,0.8691490086529945,0.0005791374259044857,0.5869836096999904,0.594169979178497,0.5905767944392437,0.0035931847392532967,640,0.6340352874217415,0.6395852968897267,0.6368102921557341,0.0027750047339925588,0.7666499749624437,0.7606009207656894,0.7636254478640665,0.003024527098377139,337,0.8145259566171095,0.8134739870534644,0.8139999718352869,0.0005259847818225305,0.4755396800745457,0.4874980587047678,0.48151886938965677,0.005979189315111044,640,0.5190246932753533,0.5269451778226433,0.5229849355489983,0.003960242273644998,0.8833719231593072,0.8850871013381019,0.8842295122487045,0.0008575890893973148,167,0.9228607773713648,0.9232843363915009,0.9230725568814329,0.00021177951006801088
191,12.357592940330505,0.13828599452972412,2.3408970832824707,0.005366086959838867,True,500,47,12,0.7,4,19,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 47, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 19, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.823192750562104,0.8229542822102609,0.8230735163861824,0.00011923417592152319,661,0.8555222456905363,0.8590652040607754,0.8572937248756558,0.001771479185119551,0.6503166689125455,0.6494907938220813,0.6499037313673134,0.0004129375452320838,76,0.7165296437403916,0.7221811832650594,0.7193554135027256,0.002825769762333896,0.5743186957039152,0.5740343347639485,0.5741765152339319,0.0001421804699833773,668,0.6289603379488383,0.6361807856128727,0.6325705617808555,0.003610223832017201,0.7494952632396334,0.747786923435316,0.7486410933374748,0.0008541699021586968,257,0.8324273955583165,0.8350675570740799,0.8337474763161982,0.001320080757881703,0.885239910881545,0.8865463589434298,0.8858931349124874,0.0006532240309424231,43,0.9328631504702974,0.9336654768188763,0.9332643136445868,0.0004011631742894539
192,3.317384362220764,0.001994490623474121,0.7062406539916992,0.001691579818725586,True,250,17,12,0.7,4,5,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 17, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.7914423928595762,0.7907951216188595,0.7911187572392178,0.0003236356203583646,981,0.7948150166927846,0.7961095591742182,0.7954622879335014,0.0006472712407167847,0.618424333084019,0.6178831435504947,0.6181537383172568,0.00027059476676216665,476,0.6251322586668326,0.6273581968744163,0.6262452277706245,0.0011129691037918277,0.5165018219677251,0.5154692691029901,0.5159855455353576,0.0005162764323675129,981,0.5216036560033236,0.5235917688630223,0.5225977124331729,0.0009940564298493437,0.7704612517471657,0.7710824662214629,0.7707718589843143,0.00031060723714859684,21,0.7799347724801988,0.7824196303773878,0.7811772014287933,0.0012424289485944984,0.8681563772908089,0.8719894657857115,0.8700729215382601,0.0019165442474513017,916,0.8774992030650558,0.8773943773583792,0.8774467902117176,5.24128533382906e-05
193,2.18002712726593,0.00946199893951416,0.8667778968811035,0.000598907470703125,True,250,62,2,0.1,4,13,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 62, 'min_samples_leaf': 2, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8170266403215916,0.816413435988281,0.8167200381549362,0.00030660216665528983,747,0.8235674865435716,0.8241125570620699,0.8238400218028208,0.00027253525924914035,0.639651123783965,0.6380063142338953,0.6388287190089301,0.0008224047750348684,303,0.6520190821742929,0.6536991079213897,0.6528590950478413,0.0008400128735484014,0.5630758327427356,0.5621448863636364,0.562610359553186,0.0004654731895496478,737,0.5746091899573662,0.5753246753246753,0.5749669326410207,0.0003577426836545716,0.7403323497437491,0.7375368846094114,0.7389346171765803,0.0013977325671688523,331,0.7535331573225656,0.7567945333126261,0.755163845317596,0.0016306879950302444,0.8776589865305372,0.8795074418491642,0.8785832141898506,0.0009242276593134924,607,0.889966162923357,0.8900729744018091,0.890019568662583,5.340573922607561e-05
194,0.4397341012954712,0.012066960334777832,0.19504904747009277,0.0008869171142578125,True,50,62,22,0.1,4,19,gini,,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 62, 'min_samples_leaf': 22, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 19, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8477209238945288,0.8507869455610819,0.8492539347278054,0.0015330108332765602,446,0.8507188117462696,0.8517748858758601,0.8512468488110649,0.0005280370647952615,0.5568114217727544,0.5735981308411214,0.5652047763069379,0.008393354534183495,928,0.5663103721298496,0.5747238784087577,0.5705171252693036,0.004206753139454067,0.7699479023855224,0.7685885729193843,0.7692682376524533,0.0006796647330690186,141,0.7806275579809004,0.7753164556962026,0.7779720068385515,0.002655551142348944,0.4360925609566703,0.45752446031992544,0.44680851063829785,0.010715949681627562,917,0.44432365274110885,0.4565926386084796,0.45045814567479425,0.00613449293368537,0.8741864884360816,0.8756806698706269,0.8749335791533542,0.000747090717272636,859,0.8830988354871785,0.8822383931216119,0.8826686143043951,0.00043022118278329696
195,0.9104065895080566,0.0005846023559570312,0.27874791622161865,0.0009571313858032227,True,50,2,2,0.3,4,17,gini,balanced,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 17, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8540233017646658,0.8545683722831642,0.854295837023915,0.00027253525924919586,61,0.9121073788921442,0.9119711112625196,0.9120392450773319,6.813381481229897e-05,0.6224336945986431,0.6250329380764164,0.6237333163375297,0.0012996217388866471,438,0.7815040650406503,0.7814244628658434,0.7814642639532469,3.980108740342381e-05,0.7193482688391039,0.7193691872219976,0.7193587280305507,1.045919144687657e-05,504,0.8593779102253678,0.8580717072264537,0.8587248087259107,0.0006531014994570761,0.5485323808044728,0.5525702748874048,0.5505513278459389,0.002018947041466046,498,0.7165708961018792,0.7173474141947508,0.716959155148315,0.00038825904643580156,0.8822337167307406,0.8825546967450321,0.8823942067378863,0.00016049000714574158,329,0.9703533965524901,0.9704268870516396,0.9703901418020648,3.6745249574754446e-05
196,3.6107797622680664,0.002223968505859375,1.003487229347229,0.0019570589065551758,True,250,62,22,0.3,4,17,gini,,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 62, 'min_samples_leaf': 22, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 17, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8506506779314574,0.8524902909313893,0.8515704844314234,0.000919806499965925,300,0.8595080738570553,0.8588948695237446,0.8592014716904,0.00030660216665534534,0.5751114557084707,0.5845327192477452,0.5798220874781079,0.0047106317696372635,792,0.6033089649865333,0.603408655687476,0.6033588103370047,4.9845350471366956e-05,0.7648878576952823,0.7647501883002762,0.7648190229977793,6.883469750307292e-05,284,0.7925195855446044,0.7867665418227215,0.789643063683663,0.00287652186094145,0.46078583630998604,0.4730548221773567,0.4669203292436714,0.006134492933685343,790,0.48703214784904486,0.48936170212765956,0.4881969249883522,0.0011647771393073492,0.8796187060650111,0.8817557082551549,0.8806872071600831,0.0010685010950718943,501,0.9003518780809325,0.9008926044132186,0.9006222412470756,0.00027036316614303946
197,4.407373428344727,0.0032575130462646484,1.8108305931091309,0.002838611602783203,True,500,32,12,0.1,4,17,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 32, 'min_samples_leaf': 12, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 17, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8230564829324793,0.8228520814880426,0.8229542822102609,0.00010220072221839295,665,0.8299720651359269,0.8310622061729236,0.8305171356544252,0.0005450705184983362,0.6435140700068633,0.6432002195690956,0.6433571447879795,0.00015692521888388544,212,0.657705232837254,0.6595262615859938,0.6586157472116239,0.0009105143743698974,0.5765588488500799,0.5761524277811924,0.5763556383156361,0.00020321053444377624,658,0.5889216408744781,0.5910657149889245,0.5899936779317012,0.0010720370572231963,0.7280633638763783,0.727908060257804,0.7279857120670912,7.765180928714921e-05,386,0.7446808510638298,0.7459232800124243,0.7453020655381271,0.0006212144742972492,0.8797490147132474,0.8816407300361232,0.8806948723746852,0.0009458576614378988,498,0.8940643960032852,0.8943929632923311,0.8942286796478082,0.00016428364452292232
198,1.8121709823608398,0.0005290508270263672,0.6846705675125122,1.8477439880371094e-05,True,250,17,2,0.1,4,5,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 17, 'min_samples_leaf': 2, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 5, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8042174831368808,0.8002657218777679,0.8022416025073243,0.001975880629556448,934,0.8061592968590311,0.8029570075628535,0.8045581522109423,0.0016011446480888036,0.6258707115422173,0.623418331299377,0.6246445214207972,0.0012261901214201676,431,0.629942767950052,0.6299424184261037,0.6299425931880778,1.7476197416987915e-07,0.5387805424792648,0.5315443592552026,0.5351624508672337,0.0036180916120310824,928,0.541904442206557,0.5356326841475356,0.5387685631770462,0.0031358790295106798,0.7465444944867216,0.75368846094114,0.7501164777139308,0.0035719832272091967,236,0.7521354247553969,0.7645597142413418,0.7583475694983693,0.006212144742972492,0.8700284856589156,0.8725172269937412,0.8712728563263283,0.0012443706674128419,884,0.8776083459615653,0.8762478076452688,0.8769280768034171,0.0006802691581482834
199,1.9997667074203491,0.006608366966247559,0.7684001922607422,0.00024962425231933594,True,250,17,12,0.1,4,7,gini,,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 17, 'min_samples_leaf': 12, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 7, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8502759419499898,0.8513320160795803,0.850803979014785,0.0005280370647952615,346,0.8545002384683519,0.8539551679498535,0.8542277032091027,0.00027253525924919586,0.5675489520810785,0.5710634951838018,0.5693062236324402,0.0017572715513616832,879,0.5820530384577748,0.579747083619253,0.5809000610385139,0.0011529774192609032,0.7744360902255639,0.7777777777777778,0.7761069340016709,0.001670843776106934,77,0.7867724867724868,0.7860180754917597,0.7863952811321233,0.00037720564036353155,0.44789563596831805,0.45115701195837865,0.44952632396334835,0.0016306879950303,897,0.4618729616400062,0.4592328001242429,0.46055288088212454,0.0013200807578816476,0.8752767381373942,0.877476634396068,0.876376686266731,0.0010999481293369473,784,0.8847122038925398,0.8846310312353429,0.8846716175639413,4.058632859843536e-05
200,6.1004533767700195,0.011778593063354492,1.1927906274795532,0.005444645881652832,True,250,32,12,0.7,4,13,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 32, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8274851808952783,0.826701642024937,0.8270934114601076,0.00039176943517066354,601,0.8640730394494788,0.8667643251345643,0.8654186822920216,0.001345642842542738,0.6527225346317377,0.6511213222687059,0.6519219284502218,0.0008006061815158949,44,0.7290506586989,0.7329099228300212,0.7309802907644606,0.001929632065560627,0.5844283433623971,0.5830262834684353,0.5837273134154162,0.0007010299469809023,618,0.6477615542415832,0.6540711847879084,0.6509163695147457,0.003154815273162581,0.7390899207951546,0.7372262773722628,0.7381580990837087,0.0009318217114459015,337,0.833669824506911,0.8333592172697624,0.8335145208883367,0.00015530361857429842,0.8855049538058992,0.8869100466056568,0.886207500205778,0.0007025463998787673,34,0.9379842728908571,0.9383681978040144,0.9381762353474357,0.00019196245657865374
201,6.957355976104736,0.0010118484497070312,1.9843425750732422,0.0059015750885009766,True,500,62,22,0.3,4,17,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 62, 'min_samples_leaf': 22, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 17, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8126320092661988,0.8123254070995435,0.8124787081828712,0.00015330108332767267,824,0.82366968726579,0.8260884376916263,0.8248790624787081,0.00120937521291814,0.6406168322007318,0.639628442467456,0.6401226373340939,0.0004941948666379314,285,0.6632400780741704,0.6654433449111999,0.6643417114926852,0.0011016334185147691,0.5529610829103215,0.5525542495479204,0.5527576662291209,0.00020341668120055223,825,0.5707087672153174,0.5756235827664399,0.5731661749908786,0.002457407775561249,0.7612983382512812,0.7592793912098151,0.7602888647305481,0.0010094735207330507,103,0.7915825438732722,0.788476471501786,0.7900295076875291,0.0015530361857430952,0.8811874115488625,0.8827743007380869,0.8819808561434748,0.0007934445946122248,361,0.9024293003404243,0.9029651672926309,0.9026972338165276,0.0002679334761032659
202,0.6659424304962158,0.001104593276977539,0.15625,0.00012087821960449219,True,50,2,12,0.7,4,5,gini,,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8448593036724126,0.8478912584315595,0.846375281051986,0.0015159773795734854,515,0.8502078081351775,0.849867139061116,0.8500374735981467,0.0001703345370307474,0.5346413243408952,0.5451767342365285,0.5399090292887119,0.005267704947816643,991,0.5532865996139389,0.5508103149526042,0.5520484572832716,0.0012381423306673245,0.7815954586196594,0.7921847246891652,0.7868900916544124,0.005294633034752916,33,0.7999412455934195,0.8013048635824437,0.8006230545879316,0.0006818089945120898,0.40627426619040224,0.415592483304861,0.4109333747476316,0.004659108557229369,987,0.42289175337785373,0.41963037738779313,0.42126106538282343,0.0016306879950303,0.8652217081995126,0.8684961238649883,0.8668589160322504,0.0016372078327378525,999,0.8750232980843029,0.8737063078108231,0.874364802947563,0.0006584951367398784
203,4.929094314575195,0.014260530471801758,2.0276750326156616,0.001520991325378418,True,500,2,2,0.1,4,13,gini,balanced,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8521155549499216,0.8553178442460994,0.8537166995980106,0.0016011446480888591,116,0.8732029706343258,0.8733733051713566,0.8732881379028412,8.51672685153737e-05,0.6195109124375494,0.6306635359596486,0.625087224198599,0.005576311761049613,429,0.6770218674071504,0.6793201621948063,0.6781710148009783,0.0011491473938279317,0.711066398390342,0.716600790513834,0.7138335944520879,0.002767196061745969,506,0.7671583087512291,0.7641692546583851,0.7656637817048071,0.0014945270464220006,0.5488429880416213,0.5631309209504581,0.5559869544960397,0.007143966454418393,496,0.6058394160583942,0.6114303463270694,0.6086348811927318,0.0027954651343375936,0.8834396562757827,0.8856886410838493,0.8845641486798159,0.0011244924040332838,134,0.9246075177998516,0.9253930769150743,0.9250002973574629,0.00039277955761135575
204,1.1639295816421509,0.000832676887512207,0.2516911029815674,0.0011959075927734375,True,50,62,22,0.7,4,21,gini,balanced,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 62, 'min_samples_leaf': 22, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 21, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.813381481229134,0.8125638754513865,0.8129726783402602,0.0004088028888737383,816,0.8365810451727193,0.8386591265244941,0.8376200858486067,0.0010390406758874482,0.6419607843137255,0.6412363067292645,0.641598545521495,0.00036223879223051814,264,0.6887692207876469,0.6912244099621854,0.6899968153749161,0.0012275945872692318,0.5542263852838281,0.5526581993930538,0.553442292338441,0.0007840929453871159,821,0.5914865166035213,0.595684908416676,0.5935857125100986,0.002099195906577367,0.76269607081845,0.7636278925298959,0.763161981674173,0.00046591085572295077,85,0.8243516073924523,0.8232644820624321,0.8238080447274422,0.0005435626650101,0.8824188950318668,0.8841308471786978,0.8832748711052822,0.000855976073415532,238,0.9190047271195463,0.9197607843080112,0.9193827557137788,0.00037802859423247126
205,0.7705675363540649,0.0021086931228637695,0.23149454593658447,0.0005165338516235352,True,50,47,12,0.3,4,17,gini,,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 47, 'min_samples_leaf': 12, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 17, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8528650269128568,0.8528650269128568,0.8528650269128568,0.0,204,0.8635620358383866,0.8624378278939838,0.8629999318661852,0.000562103972201411,0.5859457386635989,0.5887841569075501,0.5873649477855745,0.0014192091219756287,688,0.6185350985808172,0.6170333839150228,0.61778424124792,0.0007508573328972035,0.7655310621242485,0.7608267716535433,0.7631789168888958,0.0023521452353525985,350,0.7997536945812808,0.7924482338611449,0.7961009642212129,0.003652730360067913,0.4746078583630999,0.4801987886317751,0.4774033234974375,0.0027954651343376213,687,0.5042708495107936,0.5052026712222395,0.5047367603665165,0.00046591085572295077,0.880334925825155,0.8817408929066842,0.8810379093659196,0.0007029835407645901,458,0.9063502778741954,0.9075901043096094,0.9069701910919024,0.000619913217706991
206,0.780076265335083,0.0029795169830322266,0.23268413543701172,0.0006520748138427734,True,50,47,2,0.3,4,13,gini,balanced,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 47, 'min_samples_leaf': 2, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8258159024323772,0.8256455678953465,0.8257307351638619,8.51672685153737e-05,625,0.8451999727464741,0.8496286707092731,0.8474143217278736,0.0022143489813994943,0.6478892638248055,0.6462048942347574,0.6470470790297814,0.0008421847950240702,117,0.6899563318777293,0.6946596568898727,0.6923079943838011,0.0023516625060717167,0.5820341499628805,0.5822847888376729,0.5821594694002767,0.00012531943739618745,625,0.6153097237434587,0.6262941249844082,0.6208019243639334,0.00549220062047473,0.7305482217735674,0.725889113216338,0.7282186674949527,0.0023295542786146983,383,0.7852150955117254,0.7797794688616245,0.7824972821866749,0.0027178133250504444,0.88121853326898,0.8817838140420293,0.8815011736555047,0.0002826403865246463,415,0.9150539358996259,0.9150539968960286,0.9150539663978272,3.0498201353257315e-08
207,5.826517820358276,0.015772104263305664,1.116299033164978,0.0026410818099975586,True,250,62,12,0.7,4,13,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 62, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8190365878585542,0.8182530489882128,0.8186448184233834,0.00039176943517066354,709,0.8443823669687266,0.8476187231723105,0.8460005450705186,0.0016181781017919339,0.6474180273463428,0.6468524525054611,0.6471352399259019,0.00028278742044085536,113,0.6992362391361601,0.7044989099557376,0.7018675745459488,0.002631335409788771,0.5653181870870523,0.563682510383018,0.5645003487350351,0.0008178383520171528,717,0.606926505886387,0.6130144860887561,0.6099704959875716,0.0030439901011845576,0.7574157477869234,0.7588134803540922,0.7581146140705078,0.0006988662835843984,128,0.8246622146296009,0.8280788942382358,0.8263705544339184,0.0017083398043174491,0.8840821856041237,0.8853095145543686,0.8846958500792461,0.0006136644751224551,124,0.9242691775316227,0.924849300762655,0.9245592391471389,0.0002900616155161462
208,5.778335213661194,0.013903975486755371,1.148576021194458,0.005394935607910156,True,250,47,22,0.7,4,13,gini,balanced,True,"{'oob_score': True, 'n_estimators': 250, 'min_samples_split': 47, 'min_samples_leaf': 22, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 13, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8172991755808408,0.8177079784697145,0.8175035770252777,0.0002044014444368969,735,0.8443483000613204,0.8443142331539143,0.8443312666076174,1.703345370307474e-05,0.6450929786248428,0.645887102111045,0.645490040367944,0.00039706174310111253,159,0.6996252711853264,0.6987078059071731,0.6991665385462498,0.0004587326390766422,0.5620387453874539,0.5627306273062731,0.5623846863468636,0.00034594095940959635,739,0.6065891472868217,0.6070569366479551,0.6068230419673883,0.00023389468056672635,0.7569498369312005,0.7578816586426463,0.7574157477869234,0.00046591085572289526,135,0.8263705544339183,0.8229538748252835,0.8246622146296009,0.0017083398043173936,0.8841111453406356,0.8852773965596741,0.8846942709501548,0.0005831256095192305,125,0.9233914392972105,0.9240094074074101,0.9237004233523103,0.00030898405509982574
209,7.225698947906494,0.00910806655883789,1.9547715187072754,0.12059855461120605,True,500,62,2,0.3,4,11,gini,,True,"{'oob_score': True, 'n_estimators': 500, 'min_samples_split': 62, 'min_samples_leaf': 2, 'max_samples': 0.3, 'max_features': 4, 'max_depth': 11, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8520814880425155,0.8529331607276691,0.8525073243850922,0.000425836342576813,233,0.8628466307828575,0.8625059617087961,0.8626762962458268,0.0001703345370306919,0.5822589955743699,0.5870085143021142,0.5846337549382421,0.0023747593638721587,716,0.6162059103908484,0.6159847764034253,0.6160953433971368,0.00011056699371153611,0.7651074589127687,0.7643248629795715,0.7647161609461701,0.0003912979665985916,290,0.7978276968649716,0.7951363301400147,0.7964820135024931,0.0013456833624784226,0.4699487498058705,0.4764715017859916,0.473210125795931,0.003261375990060572,710,0.5019412952321789,0.5027178133250505,0.5023295542786147,0.00038825904643580156,0.8793066078046863,0.8809361944757795,0.880121401140233,0.0008147933355466265,528,0.9035106920085936,0.9034006680529342,0.9034556800307638,5.50119778296998e-05
210,1.0447415113449097,0.005008578300476074,0.22624707221984863,0.0024480819702148438,True,50,2,12,0.7,4,9,gini,balanced,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 12, 'max_samples': 0.7, 'max_features': 4, 'max_depth': 9, 'criterion': 'gini', 'class_weight': 'balanced', 'bootstrap': True}",0.8155276963957212,0.815255161136472,0.8153914287660966,0.00013626762962459793,779,0.8395448661170539,0.8413163453021735,0.8404306057096137,0.0008857395925597755,0.6425506634101261,0.6419280290524926,0.6422393462313094,0.00031131717881677234,240,0.6903760189324217,0.6920534179558376,0.6912147184441297,0.0008386995117079521,0.5587830080367394,0.558350562830232,0.5585667854334857,0.0002162226032537129,783,0.598540978000684,0.6025094969494648,0.6005252374750744,0.001984259474390404,0.7558627116011803,0.7549308898897344,0.7553968007454575,0.00046591085572295077,176,0.8154993011337164,0.8128591396179531,0.8141792203758347,0.0013200807578816476,0.8809921620639176,0.8832134883920627,0.8821028252279901,0.001110663164072545,353,0.9154942824852523,0.916045086778735,0.9157696846319936,0.00027540214674132146
211,0.3679230213165283,0.00674891471862793,0.15505754947662354,0.0013996362686157227,True,50,47,12,0.1,4,5,gini,,True,"{'oob_score': True, 'n_estimators': 50, 'min_samples_split': 47, 'min_samples_leaf': 12, 'max_samples': 0.1, 'max_features': 4, 'max_depth': 5, 'criterion': 'gini', 'class_weight': None, 'bootstrap': True}",0.8473461879130613,0.8482659944130272,0.8478060911630443,0.0004599032499829625,465,0.8498330721537098,0.8476527900797166,0.8487429311167132,0.001090141036996617,0.5448450990350431,0.5488249594813615,0.5468350292582023,0.0019899302231591864,948,0.5530318393834922,0.547001620745543,0.5500167300645176,0.003015109318974585,0.7874339401056958,0.7891057384212059,0.7882698392634508,0.0008358991577550601,24,0.796669588080631,0.7864841246722983,0.7915768563764647,0.005092731704166353,0.4165243050163069,0.42071750271781333,0.4186209038670601,0.002096598850753223,950,0.423512967852151,0.41931977015064453,0.4214163690013978,0.002096598850753223,0.867896790155804,0.8696888238019621,0.8687928069788831,0.0008960168230790488,961,0.8742499043627235,0.8722282768682292,0.8732390906154763,0.0010108137472471523
